,text,labels
774,#minimiketheracist purchased the dnc and now believes he owns the minority vote for doing so. #blacklivesmatter only because he's running for potus. #feelthebern2020 #feelthebern URL,3
775,"i sent this to the parole board &amp; not long after, he was sent to the ""halfway house"". now idk if this helped, but it was worth a shot. #freehim #iammybrotherskeeper #blacklivesmatter #secondchance URL",3
776,64 things white people can do for racial justice by @cshutack on #equalityincludesyou  URL #blacklivesmatter #racialjustice #racialequality #unitedstates #peace #socialchange,3
777,"let's see if justice plays out. but we all know how this is going to go. r.i.p ahmaud arbery

created by me:

#ahmaudarbery
#justiceforahmaud 
#justice
#blacklivesmatter✊🏾 
#blacklivesmatter 
#rip URL",3
778,"please retweet
remember every right we have was not given freely!

promoting empowerment to people of color. it is my sincere belief that prosperity is not designated to the white man alone, but is god given right for all men who desire it.

#minorities #blacklivesmatter URL",3
779,#breonnataylor #breonnataylor #breonnataylor #breonnataylor #breonnataylor #breonnataylor,3
780,"@monetxchange this !!! sharing #ahmaudarbery and #breonnataylor stories as people from a place of privilege is necessary to get justice for the murder of these innocent people and for victims of similar crimes against other minorities, nobody deserves to die for being who they are",3
781,justice and responsibility - the ahmaud arbery shooting was disturbing and even heartbreaking... but was it legal? listen and call in live tonight at 7pm at URL  #justiceforall #irunwithahmaud #2a #georgiashooting #ahmaudarbery #gunright #standyourground URL,3
782,"#blacknwhite 
#blackgirlsmatter 
#blackpeopleunity 
#blacktwitter 
#blacklivesmatter 
#blackpower 
#blackgirlmagic 
#blacktwittermovement 
#blackexcellence 
#immigrantsmakeamericagreat 
#blackunity 
URL",3
783,blklivesmatter #blacklivesmatter @itgetsbetter #itgetsbetter @oprah #oprah here's the video from facebook but it's a screenshot. #freebeyoncè on facebook. this is what begin my research on where is the police… URL,3
784,eaze said #blacklivesmatter URL,3
785,africa is not a lab #blacklivesmatter #blacklivesmatter URL,3
786,"named after 14-year-old emmit till, the house passed an anti-lynching bill. finally. #emmittill #lynching #houseofreps #blm watch now on #cltv URL",3
787,@petebuttigieg @jordanchariton @jennelizabethj exclusive: pete buttigieg’s police officers caught on tape quoting kkk scene from “django unchained” while arresting black man #markomosgrove URL via @statuscoup #mayorpete #mayorcheat #dropoutpete #blacklivesmatter,3
788,#blacklivesmatter and this is some big time bullshyte URL,3
789,"we need white people to protest the murder of a black man the way they protest their need for a haircut. 

#ahmaudaubrey #blacklivesmatter",3
790,"today, a white lady wanted to know about why black people worry about #blacklivesmatter when she saw a black person kill another for $20. yeah, i explained it to her. she is now saying she is grateful for the education.

good, if she had ignored me, she'd have to pay for my time.",3
791,#trayvonmartin #sandrabland say their names..,3
792,"#ahmaudarbery was lynched, hunted down on a jog. now what? he’s a hashtag, a viral video, a call for justice for a few days. then he fades? he deserved a full life, to go for a run. 

don’t just #blacklivesmatter us after we’re murdered. #blacklivesmatter us before it’s too late.",3
793,"say their name. felix kumi, 2015-08-28 #blacklivesmatter.",3
794,#sayhername #sandrabland #chicago #black #justice #melanin #queen #blackhistory #alwaysremember URL,3
795,"8 bullets. and 2 months later, the killer cops who took #breonnataylor's life have faced no consequences. demand @louisvillemayor fire the officers! #justiceforbre URL",3
796,#blm black lives matter @powellelem URL,3
797,to be proud of being white is to be proud of subjugation and oppression.  #blacklivesmatter #resist #whiteprivilege,3
798,"#breonnataylor 
#ahmaudarbery URL",3
799,"breonna taylor
#sayhername URL",3
800,#ahmaudarbery murdered in broad daylight #blm #htgawm so sad. URL,3
801,"sad that we live in a moment where black people get blamed for getting murdered. 

motivated by this truth to do my part to change things for the better

#blacklivesmatter",3
802,arrest the murderers now. justice for #ahmaudarbery. #irunwithmaud #blacklivesmatter URL,3
803,"stray bullets from police officers=friendly fire=zero jail time
must always be a person of color!
#bs #blacklivesmatter  URL",3
804,"wake up!

time to tweet, er work.

wake up!

#breonnataylor💔
#ahmaudarbery 💔

wake up! URL",3
805,#stl #ferguson URL,3
806,"#breonnataylor: family seeks answers in fatal police shooting of louisville woman

while we’re absored with covid19, the beutal injustic of racism continues.
#ovinjustice
#onevoice1
 URL",3
807,"all of this over a swisher': video shows california cop punching, pushing teen's face in dirt [teen has a heart condition and was punched in the chest] #blm #policebrutality  URL",3
808,"say their name. cedric ford, 2016-02-25 #blacklivesmatter.",3
809,happy heavenly birthday #sandrabland!  ❤️🙏🏾💔 @unheardvoices thanks for the reminder post!  #sayhername URL,3
810,#justiceforahmaudarbery URL #blm URL,3
811,"today would’ve been trayvon martin’s 25th birthday. i’m thinking of all of the black &amp; latino communities who endure police brutality every day. happy birthday, trayvon! may you live on in our hearts and minds forever. #rip #blm #sayhisname URL",3
812,"nathaniel woods was in the wrong place at the wrong time. 

#blacklivesmatter we need to abolish the death penalty! 
URL",3
813,"@pharaostotle @mikebloomberg's so-called apology for his #stopandfrisk policy when he was mayor of nyc was the most pitiful oblivious white man’s excuse i ever heard in all my nearly 200 years hanging about this earth. 

#blacklivesmatter #justice #stopracism

URL",3
814,"say their name. richard perkins, 2015-11-15 #blacklivesmatter.",3
815,putting things into perspective as he always does.  #blacklivesmatter URL,3
816,"#breonnataylor 

say her name. URL",3
817,nah fr! dont sleep! just like they thought they’d get away with #ahmaudaubrey in march thinking nobody saw they’d do it with #breonnataylor 😒😒😒💯💯every voice matters mane. URL,3
818,"#walterscott was born #otd in 1965. in 2015, he was pulled over for a non-functioning brake light. he was unarmed, black, and a former serviceman. he was shot in the back eight times by a white policeman who was later convicted of murder. #themarchcontinues #blacklivesmatter URL",3
819,#nypd #blacklivesmatter this is painful and shocking to watch. #racism URL,3
820,@bellandromeda @_sjpeace_ he’s would’ve been dead if he was black ! #blacklivesmatter,3
821,"nina pop, you deserved so much better. you deserved to live, to be happy, and especially deserved to be who you really were for much, much longer.

#sayhername 
#stopthehate URL",3
822,"we can’t run (#walterscott)

we can’t breathe (#ericgarner)

we can’t live (#freddiegray)

we’re tired

tired of making hashtags

tired of trying to convince you that our #blacklivesmatter too

tired of dying

tired

tired

tired

so very tired",3
823,"former police officer gregory mcmichael and his son travis mcmichael murdered  #ahmaudarbery february 23, 2020, but no has been charged. this is why #kaepernick took a knee #justiceforahmaud
#blacklivesmatter #thisisamerica 🇺🇸
URL",3
824,justice for all #blacklivesmatter,3
825,the usdoj will absolutely not investigate the police misconduct in the #ahmaudarbery murder with due diligence. this we know. #billboogerbarr picks winners. #blacklivesmatter #policebrutality #coverup #stopkillingus,3
826,this is a really important thread for white liberals/lefties  to read before talking about obama and other issues with black people. super interesting and real honest.  bernie supporters i urge you to read this! #bernie2020 #blacklivesmatter URL,3
827,"@naacp #blacklivesmatter 

@amyklobuchar 👇🏽 URL",3
828,"⚠️‼️ #warning graphic language &amp; #violence ⚠️‼️ this is, jesse cedillo, a young hispanic man from pueblo, co... they did him so dirty too... they knew he was unarmed... left his body out uncovered for 7hrs #justiceforjesse #jessecedillo #blacklivesmatter #policebrutality URL",3
829,"#blm    new maternal mortality rates show black mothers still fare the worst
URL",3
830,why #blacklivesmatter in your classroom too by @heinemannpub URL,3
831,"9 killed, 14 wounded in chicago weekend shootings
URL
#enoughisenough #stopchicagoshootings #gunviolence #blacklivesmatter",3
832,"this is what is happening in #america
#blacklivesmatter #covid19
#humanity #humanrights URL",3
833,truth. #blacklivesmatter  #blackisbeautiful #wakeupamerica URL,3
834,the disrespect of the white woman that thinks she's knows the #blackcommunity because she adopted black children #blackvotermatters #whentheyseeus #blacklivesmatter #sayhername #blacktwitter #america #mississippi #alabama #oakland #sanfrancisco URL,3
835,#blacklivesmatter #irunwithmaud #justiceforahmaud URL,3
836,"say her name! sandra bland
her birthday was today!
hold sat march 14th for a special showing of 
the epic doc film
say her name:the life and death of sandra bland
#stoppolicebrutality
#sandrabland URL",3
837,#blacklivesmatter   #civilrights  #charlotte #charlotte #dnc URL,3
838,"there is no justice in locking people in cages. honoring #blackhistorymonth means imagining and building  #blackfutures without prisons or police. #blacklivesmatter 
#yesonr @justicelanow @reformlajails @osopepatrisse URL URL",3
839,it’s been nearly two months since breonna’s death and the only arrest made was her boyfriend who shot at police when they broke into breonna’s apartment without announcing themselves. breonna’s murderers are still serving their community. #breonnataylor,3
840,"grand jury to weigh charges in georgia shooting of ahmaud arbery, a 25-year old black man who, while out jogging, was hunted, shot, and killed by two white shooters, one of whom previously worked in the state da office #blacklivesmatter URL",3
841,@lmpd arrest the men who murdered #breonnataylor,3
842,"#blackstudentslivesmatter
#blacklivesmatter
#fuckthesugovt #blackstudentslivesmatter
#blacklivesmatter
#fuckthesugovt #blackstudentslivesmatter
#blacklivesmatter
#fuckthesugovt #blackstudentslivesmatter
#blacklivesmatter
#fuckthesugovt #blackstudentslivesmatter
#blacklivesmatter",3
843,#sandrabland ‘s murder has never set right in my spirit. the officer who pulled her over for a “failure to signal” set he felt fearful for his safety. 👀 sir how are u a police officer &amp; this women with no weapons had u fearful for ur safety?!?! #sayhername #sandyspeaks,3
844,"we can’t sleep (#aiyanajones)

we can’t walk from the corner store (#mikebrown).

we can’t play cops and robbers (#tamirrice).

we can’t go to church (#charleston9).

we can’t walk home with skittles (#trayvonmartin).

(3)",3
845,say her name #breonnataylor!,3
846,@lemusze @change #blacklivesmatter #policebrutality  URL,3
847,this whole thing is horrific and i couldn't watch the whole thing--so imagine--try to imagine being that young man treated this way. #blm URL,3
848,i’m tired of apologizing for being black #therealworld #blacklivesmatter #alllivesmatter #sorrynotsorry,3
849,these are not isolated incidents. #breonnataylor URL,3
850,a document on how to take action | #justiceforbre #breonnataylor #blacklivesmatter #supportbreonna URL,3
851,"*how long, not long*
URL
#blackhistory
#blacklivesmatter 
#selma55 URL",3
852,say her name. #breonnataylor now do something about it! URL,3
853,"he was only jogging 😭😣😔. it brought tears to my eyes to learn that tomorrow, may 8th would have been his birthday. sending happy birthday wishes to heaven 🙏🏿. #blacklivesmatter URL",3
854,"courtney jackson jr.
gamer. shoe photographer. trend$etta. roller skater. salute!
#vision2020
#blackvision2020
#blackhistory
#blackherstory
#blacknowstory
#hiddenfigures
#myhiddenfigures
#blackhistorymonth
#blacklivesmatter URL",3
855,ya'll preaching for #blacklivesmatter but do this to other ethnic minorities?!?!?! are you people ok?! 🙄🤦🏾‍♂️ URL,3
856,"#ahmaudarbery 
#blacklivesmatter 
#ahmaudarbery 
#blacklivesmatter 
#ahmaudarbery 
#blacklivesmatter 
#ahmaudarbery 
#blacklivesmatter 
#ahmaudarbery 
#blacklivesmatter 
#ahmaudarbery 
#blacklivesmatter 
#ahmaudarbery 
#blacklivesmatter 
#ahmaudarbery 
#blacklivesmatter 
#ahmaud URL",3
857,why is this not more widely known? look on the thread for a photo of this child george. #blacklivesmatter URL,3
858,enough is enough #blackpeoplearetired #blacklivesmatter @tmelaninsr URL,3
859,#michaelbrown say his name !!!,3
860,do you understand now why it is so incredibly important to uplift black women now? especially the dark skinned? because if we don’t. who else will?? #blacktwitter #blacklivesmatter #blackbeauty URL,3
861,please don't let the title deter you from reading the post. #dearwhitepeople #blacklivesmatter #ahmaudarbery #irunwithmaud URL via @marissa_moments,3
862,so we’re gonna just pretend @mikebloomberg’s support and push for stop and frisk didn’t have real consequences? i mean maybe we should ask the thousands of people who were violated. over 90% who were black or brown btw. #bernie2020 #bloombergisanoligarch #ericgarner URL,3
863,sad that all racist is nothing more than a color person #risingabovebigotry #racism #racismstillalive #racist #blacklivesmatter #blacktwitter URL,3
864,"#ahmaudarbrey , #blacklivesmatter URL",3
865,another evil white menace attacking beautiful black angels for no reason. these racist white folk must be stopped. #black #white #blacklivesmatter #blm #racist URL,3
866,#whentheyseeus #blackcommunity #blacklivesmatter #sayhername #blacktwitter #america #mississippi #oakland #louisiana #california #chicago #detroit URL,3
867,"#blacklivesmatter
us police handcuff innocent black doctor

URL",3
868,"if you can #runwithahmaud but not #blacklivesmatter then i don’t wanna see it.
#performativeallyship",3
869,service and integrity since 1911? really? how? for who?#slavery #jimcrow #segregation #integration #blackpanthers #americantales #liesyoutell #blacklivesmatter #livepd #whiteprivilege #igotquestions,3
870,@poeticballad @shaunking ummmm no the fuck it doesn’t. #trayvonmartin #mikebrown #freddiegray #sandrabland....should i keep going?,3
871,this is state sanctioned violence. 14 years old! only tobacco! i have a child that age. it is still not safe to be black in america when “protectors” engage in this type of disgusting and outrageous behavior. #enough #blacklivesmatter #policeaccountabilitynow  #thiswhywekneel URL,3
872,"invest in the youth, for they are the future. 

#blackhistorymonth #lesson #frederickdouglass #blacklivesmatter URL",3
873,when white supremacists invade black neighborhoods by @misterlashley URL #race #racism #whitesupremacy #blacklivesmatter #equality,3
874,"the killing of ahmaud arbery URL
#arbery #amhaudarbery #blacklivesmatter #justice",3
875,the first step towards #justiceforahmaud #blacklivesmatter URL,3
876,"they  chased  ahmaud arbery down  and  shot him ,#blacklivesmatter URL",3
877,video shows california cop brutalizing unarmed black child ‘over a swisher sweet’ #blacklivesmatter #blacktwittermovement URL,3
878,@leftsentthis now is the time to stand together on the right side of humanity. the rest we leave to history. #blacklivesmatter URL,3
879,"#runwithmaud #blacklivesmatter 

original image by heather schieder URL",3
880,"running while black
should not get you
murdered in the usa
#blacklivesmatter URL",3
881,"so now sleeping in your own bed in your own home in the dead of night while black is a thing?

#breonnataylor",3
882,"from @dctello + @tessaduvall.  

@lmpd said cops identified themselves as they entered #breonnataylor's home.

but her family's attorneys, her neighbors and her boyfriend, who was there, say otherwise.

guess what?

the judge signed a no-knock warrant.

URL",3
883,"i really think police are using the ""we went to the wrong house"" excuse to commit murders they know they will get away with. #breonnataylor",3
884,"we are, to this day, inundated with reminders of how our lives are devalued, how our people suffer and are frivolously killed as a part of the everyday american way of life. 
#blacklivesmatter #ahmaudarbery #justiceforahmaudarbery #tired",3
885,"#sandrabland 2015
#aiyanajones 2010 URL",3
886,"damn i never thought separation would be option, but what else can be done when the deck is stacked against us. #blacklivesmatter #justiceforahmaudarbery URL",3
887,#whiteprivilege #blacklivesmatter URL,3
888,"if we are not fighting #coronavirus, 
we still fighting racism: 

exhibit a. a white southern man tells dispatcher he’s ‘not stopping for two black people’ after hit and run  he caused

URL via @thegrio #blacklivesmatter",3
889,"#ahmaudarbery #blacklivesmatter 

the two men in the truck URL",3
890,"@melisheath @pickachu528 @researchergrace @eugenegu i bet you're the same person that has a #blacklivesmatter shirt, but consistently votes against black folks moving in your neighborhood 🤷🏽‍♀️",3
891,learning about life after injustice: a conversation with korey wise #susocialwork #blacklivesmatter URL,3
892,"#breonnataylor we do not need a video to say her name

URL",3
893,an absolutely beautiful &amp; powerful moment on what would have been and should have been #malachilukes 14th birthday.  #honorwithaction #keepdcalive #blacklivesmatter @momsdemand @dmvblacklives URL,3
894,book - colored property: state policy &amp; white racial politics in suburban america URL ht @uchicagopress #racism #inequality #blacklivesmatter #blm,3
895,"@blkandproud365 long live angela davis,she was black power,black woman power #blackhistory #blacklivesmatter",3
896,@jamiefleming_16 @cousto71 @dmarcushammond_ @weemantosh about 5 out of 1000 twitters maintenance team are black #blacklivesmatter,3
897,interesting articles: URL thanks to @suzannepollak @teachermarija @janphillipolson #blm #law,3
898,the modern #blacklivesmatter movement began in 2013 as a response to the acquittal of trayvon martin’s murderer. almost immediately the the retort was “all lives matter” and “blue lives matter.”,3
899,the latest on #phoenix #civilrights #policebrutality #racerelations and more from @phoenixmagazine’s @jimmymagahern: URL #jacobharris #dravonames #ieshaharper #edwardbrown #blacklivesmatter #justice #police #racism #news #thisisamerica #arizona #goodtrouble,3
900,attorneys claim lmpd officers killed 26-year-old emt in 'botched' police raid | in-depth | URL #breonnataylor #sayhername  URL,3
901,"this attack was an example of america’s long history of white supremacy 

the arrest of ahmaud’s killers is a victory, but not the end of the fight

we're not free until everyone's free of oppression and racism

#mapoli #blacklivesmatter #justiceforahmaud

URL",3
902,"#malevolent #grifters in #whitehouse #congress 
#nativeamericans #blacklivesmatter #muslim #progressive #democrats are not regular #democrats who w/ #republicans are against #medicareforall #livingwage #cleanenergy #love #compassion #justice #caresact 1% gift as 99% #dieforthedow URL URL",3
903,#ahmaudarbery was murdered by two men who are still walking free #blacklivesmatter URL,3
904,"from coining the term “intersectionality” to organizing the #sayhername campaign, professor kimberlé crenshaw has broken ground as an academic and an activist.

read her profile in @diverseissues, which named her a 2020 dr. john hope franklin award winner. URL URL",3
905,"in our lifetime...
#blackhistorymonth2020 
#blacklivesmatter URL",3
906,bernie sanders met sandra bland's mom and didn't tell anyone | huffpost. #sayhername  URL,3
907,"nyc #blacklivesmatter leader compares american policing to ‘slave patrols’ 🤦‍♀️🤦‍♂️ cc: @heroesmediagrp @nycpba @sbanypd
URL",3
908,republicans don’t care about black lives. #blacklivesmatter,3
909,we have so much more work to do. #blacklivesmatter URL,3
910,#walkingwhileblack #blm #policebrutality #police URL,3
911,#blacklivesmatter URL,3
912,stop killing us say our names as loud as you do when you like wearing our beautiful skin as a costume #breonnataylor say our fuccking names.... and we will keep reminding you to do so URL,3
913,"if you haven't watched ""the hate you give"" you need to watch it!! #blacklivesmatter URL",3
914,there shoud never have been a national outcry for people in power do their job #blacklivesmatter URL,3
915,#ericharris facts (feel free to add to this thread),3
916,"#sayhername
#jameelabarber 
so help me, if i find out this child died in the er because of the same kind of racist triage that regularly cuts short the lives of woc thru failure to take them seriously, i will call admins, state reps, the whole nine...
URL",3
917,"on fox news they were talking about filling out 2020 census and than they showed the form and it said negro on it. no african american wants to check that box that says negro. are they serious?? 
@courtneyshaw13 .@courtneyshaw13 #foxnews #2020census #blacklivesmatter #racist URL",3
918,as a black man myself i find what is happening in america to black people deeply horrifying and absolutely frightening. in 2020 police officers still think all black are criminals.. but can we blame them when their president is a racist on his own #blacklivesmatter URL,3
919,@janewallacel @nowthisnews i fully support #blacklivesmatter URL,3
920,.@kaepernick7 #wiliiamgreen should be here. he was shot 7 times by a @pgpdnews cop while handcuffed with a seatbelt.his family need the community &amp; village help with the burial and other financial obligations.please donate and/or  share! #blacklivesmatter  URL,3
921,#breonnataylor was executed by police URL,3
922,if this ain’t reliving #mikebrown then what is URL,3
923,"👏👏👏👏👏🙌preach 
...............................................
#repost @jeniferlewis
• • • • • •
stop killing us.
*
*
*
#ahmaudarbery #seanreed #tamirrice #altonsterling #sandrabland #ericgarner #mikebrown… URL",3
924,"""either america will destroy #racism, or racism will destroy america."" -@attorneycrump 

#jemelehillisunbothered @jemelehill #blackmen #blackwomen #blacklivesmatter #equality #equity #justice #civilrights #thisisamerica #landofthefree",3
925,#fightthepower #blm URL,3
926,"#sandrabland
#tanishaanderson
#yvettesmith

black women are also being killed in the same manner.

URL URL",3
927,@jamiejer @bcrodriguez @petebuttigieg unarmed black man shot in waterloo. URL @blmla #blacklivesmatter,3
928,white people: what are you doing to combat racial injustices and the disenfranchisement of blacks in america by using your own white privilege? #justiceforahmaud #blacklivesmatter #whiteprivilege,3
929,we demand justice for this man!  #ahmaudarbery #racism #bigotry #blacklivesmatter✊🏾 URL,3
930,"report: police go to wrong home, fail to identify, fire 20 rounds, kill nurse. #blacklivesmatter URL",3
931,i just heard about this on twitter this morning. #breonnataylor URL,3
932,🤬 justife for #breonnataylor ‼️ URL,3
933,"so for the first time in her nearly 75 years, my white mom is talking about racial violence and white privilege and whatnot. posting links on fb. this is someone who as a teen had no real memory or engagement with civil rights movement.
#ahmaudarbery #hope #blacklivesmatter",3
934,"@arslan_hidayat blm activists say something ✊
#blacklivesmatter",3
935,"although this doesn't justify hate towards anyone: there have been a long line of oppressors and colonizers on the african continent and china is there, now, like ""we got next"" . 
but there is no outrage about that.
love demands love. 
hate demands love, too. #blacklivesmatter",3
936,#stayhome #whentheyseeus #blackcommunity #blacklivesmatter #sayhername #blacktwitter #america #mississippi #oakland #louisiana #california #chicago #detroit #newyork URL via @msnbc,3
937,#blacklivesmatter URL,3
938,@theblackdetour their gruesome massacre and others will haunt this nation until redress #blackhistorymonth2020 #blacklivesmatter #blackpeopletwitter,3
939,@_sweet_james_ protect black women at all costs #blacklivesmatter,3
940,#wearetired #wewillrise #blacklivesmatters #blacktwitter #blm URL,3
941,"please like and follow
please retweet
remember every right we have was not given freely!

it is my sincere belief that prosperity is not designated to the white man alone, but is god given right for all men who desire it.

#minorities #blacklivesmatter URL",3
942,this is exactly why i hate #amerikkka🇺🇸 30 black innocent children murdered #blacklivesmatter ✊🏾 #atlantachildmurders URL,3
943,#ahmaudarbery #sayhisname #blacklivesmatter #blm757 URL,3
944,have to watch this. #justiceforall @talkativeako URL,3
945,"watch now: @mspackyetti is talking about #breonnataylor, structural racism, and covid-19 on #stateofwomentv. watch here: URL URL",3
946,black lives matter. justice for maud arbery now. #blacklivesmatter #ahmaudarbery,3
947,"maybe you are choosing to only hear what @davidlammy is saying that suits your agenda.

on the other hand, #lammy has been stabbing #blacklivesmatter in the backs for as long as his partner in crime the #racistinchief @staffordscott_ who work for @govuk URL",3
948,can our black kings ever catch a break? jfc 😔 #blacklivesmatter URL,3
949,@sadiqkhan protect our bus drivers and other transport #blacklivesmatter #clapforourcarers #migrantsmakeournhs @antiracismday @haringeycan @unitetheunion URL,3
950,demand justice for #breonnataylor #sayhername @mayorgregfischer we want #justice @andybeshearky,3
951,"did you know it's against the rules of #bushido to attack an #unarmed man?  and, the pussies who killed #ahmadaubrey used a firearm. if you don't think #blacklivesmatter , your as is… URL",3
952,"""too black too strong!"" via @teamprogress23 ✊🏿

pc blackcoffeevisuals 📸

#makingblackhistorynow #blacklivesmatter #blackhistorymonth #studentsdeserve #education #justice #black #youth #power #freedom #losangeles… URL",3
953,rip to my nephew #mikebrown i can’t believe it’ll be 6 years in august 😪 it’s hard to say i wish you were here considering current times 🥺 i literally think about you everyday please continue to watch over us your in a better place now 🕊🕊🕊 URL,3
954,"in a shocking video circulating on social media, the husband of #losangeles district attorney jackie lacey can be seen pointing a gun at #blacklivesmatter activists who gathered outside their home demanding to meet with her. URL #unitedstates",3
955,say his name. silence is complicity. #ahmaudarbery #justiceforahmaud #blacklivesmatter URL,3
956,"@dinahcharlette because we all know that rosa parks who fought and put her life on the line to be treated as an equal would be horrified to be used by these self serving , culture appropriating women , especially the one who had a young woman from #blm physically removed from her fundraiser.",3
957,"#bethemessenger #sayhername #sayhisname #saytheirname #blacklivesmatter @ columbia, south carolina URL",3
958,@delaneypv15 @nastyness61 cops=state sanctioned modern day slave catchers/murderers! those that commit the brutality and murders write the reports! #blacklivesmatter #raleigh,3
959,"ahmaud would have turned 26 today. he was murdered while jogging through his neighborhood, and it took more than two months for his murderers to be arrested.

#justiceforahmaud #blacklivesmatter

URL",3
960,"@libertyhangout who hasn't gone into a house being built to look around?

i'm a white women so i guess i wouldn't be shot for it.

#justiceforahmaudarbery 
#blacklivesmatter",3
961,when maternity wards in black neighborhoods disappear URL #blacklivesmatter #chicago,3
962,happy eternal birthday ahmaud arbery. you would have been 26 today. 🌹 #blacklivesmatter,3
963,"@cbs11andrea wonder if that judge would tell rosa parks to apologize for sitting in unauthorized part of the bus? or #mlk not to participate in many of his civil disobedience activities which landed him in jail. could argue either way, #justsayin @thereval #blacklivesmatter @donlemon @howardu URL",3
964,"black lives still matter 

being shot 8 times is overkill in any instance
#blacklivesmatter #politics  distracting from what is happening #sayhername URL",3
965,"#justiceforall
we do not consent URL",3
966,"URL
.
.
.
#thisisamerica #blacklivesmatter #signthepetition #runwithmuad @ new york, new york URL",3
967,these dudes are endangering #america  #whentheyseeus #blackcommunity #blacklivesmatter #sayhername #blacktwitter #mississippi #oakland #louisiana #alabama #california URL,3
968,"police reform is a #maternaljustice issue. we stood behind the mothers of #mohammadbah, #delrawnsmall, and #ericgarner, whose sons were brutally murdered by nypd and received zero justice in 2019. URL",3
969,#irunwithmaud #restinpower #blacklivesmatter URL,3
970,"only i feel stupid protecting and caring for other groups of ppl whom are  treating my people like shit?! 
enough is enough!!
#blacklivesmatter",3
971,#blacklivesmatter #ahmaudaubrey ✊🏾 URL,3
972,"everything has been so heavy tho, i just wanna say this is a lot. thinking about #breonnataylor specifically.",3
973,"URL ⬅️ link, get your black and proud shirt✊🏿✊🏿✊🏿

#blackhistorymonth #blackempowerment 
#blacklivesmatter 
#blackhistory URL",4
974,#blacklivesmatter check out this item in my etsy shop URL,4
975,no free clout t shirt – captivating inspiration URL #blackexcellence #africa #african #africanfashion #africanamerican #africanprint #africanbeauty #africanqueen #blacklivesmatter URL,4
976,"sid rubin is on the shelf! #sayhername is in stock at @booksaremagicbk, only the coolest #bookshop in #brooklyn  (thanks jp for the #bookstagram)! #brooklynborn #sidrubinsiliconalleyadventures #shoplocal URL",4
977,"get my art printed on awesome products. support me at redbubble #rbandme:  URL #findyourthing #
#runwithmaud #justiceforahmaudarbery
#ahamaudarbery
#runwithahmaud
#irunwithahmaud #justiceforahmaudarbery
#justiceforarbery 
#blacklivesmatter",4
978,"before we know it the #blm will ban the names ""paul"" and ""trump"". #anti-gunners will punch anyone with those names. #maga",4
979,"saying #blacklivesmatter is ok yet saying ""white lives matter"" isnt?
where is the sense???

#alllivesmatter URL",4
980,"please watch ""13th"" on netflix! 
#blacklivesmatter
#humanrightsmatter

URL",4
981,"are “americans” going to make the #mcmichaels millionaires? #trayvonmartin 
#ahmaudaubrey 
#mikebrown 
#walterscott 
#philandocastile 
#tamirrice",4
982,"get my art printed on awesome products. support me at redbubble #rbandme:  URL #findyourthing #redbubble
#justiceforahmaud #amerikkka   #blacklivesmatter  #ahmaudarbery #justiceforahmaudarbery",4
983,"hi! i'd like to open up 6 bust commission slots for whoever donates $20+ to the blm movement or similar supporting funds (naacp legal defense fund, etc) i'll also do lineart busts for $10+ below are examples of what you'd be getting, dm me for details. #blacklivesmatter URL",4
984,"this morning i walked to celebrate the birthday of ahmaud arbery! happy heavenly birthday!

#irunformaud  
#irunwithmaud
#purpose
#justiceforall
#wewillrisetogether
#awarenessmatters
#equalityforall URL",5
985,happy birthday #irunwithahmaud #ahmaudarbery #blacklivesmatter,5
986,what the fuck?? #blacklivesmatter URL,5
987,🖤🤎✊🏾 #blacklivesmatteratschool #blackhistory #blackherstory #iamblackhistory #blackexcellence  #blackpower #melanin #blackgirlmagic #blackboyjoy #blacklivesmatter #blackpride #blackisbeautiful #black #melaninpoppin… URL,5
988,#sayhername #justice rip to her beautiful soul ❤️ URL,5
989,#sayhername #justiceforniawilson ✊🏾 URL,5
990,justice for #ahmaudarbery #blacklivesmatter URL URL,5
991,#blacklivesmatter #justiceforahmaudarbery #justice URL,5
992,#justiceforbre #justice4breonna  #staywoke #blacklivesmatters  #sayhername  #breonnataylor URL,5
993,"#blackhistorymonth2020 
#blacklivesmatter 
#blackhistory URL",5
994,#sayhername sandra bland URL,5
995,✊🏼✊🏽✊🏾✊🏿 #blackhistorymonth #blackexcellence #blacklivesmatter #jcsu #iios 💙💛🐂 URL,5
996,what true white alliance looks like: #justiceforarbery #justiceforahmaudarbery #blacklivesmatter URL,5
997,#blacklivesmatter now,5
998,god we truly are tired. #justiceforahmaudarbery #blacklivesmatter smh like really tired URL,5
999,this type of shit make me hella mad like why the fuck can they kill us with no repercussions #blacklivesmatter ✊🏾 URL,5
1000,@expbihs #blacklivesmatter ❤️,5
1001,"on this mother's day, i'm thinking about ahmaud's, #seanreed's, #breonnataylor's moms and the love that was snuffed out by white violence. rip.",5
1002,"amerikkka... we hurt just like you, we care just like you , you will die also but hell awaits you #blacklivesmatter #ahmaudaubrey URL",5
1003,"yeah baby! #idabwells #blacklivesmatter 
URL",5
1004,#breonnataylor #justiceforbre @louisvillemayor @govandybeshear @lmpd,5
1005,happy black history month y’all! #blackhistorymonth #blacklivesmatter URL,5
1006,#justiceforall 👏 URL,5
1007,"✊🏽
#blacklivesmatter
#gojoe #teamjoe #biden2020 #lifteveryvoice URL",5
1008,"about time. they should have been charged in february. #blacklivesmatter

father and son charged with murder of unarmed black man ahmaud arbery in georgia - abc news - URL via @abc",5
